id	cvar	period	gcm	scenario	spag	dt	val
LVTR1	tasmax	year	CanESM2	rcp85	none	2056-12-31	285.5140686035
LVTR1	tasmax	year	CanESM2	rcp85	none	2057-12-31	287.7182312012
LVTR1	tasmax	year	CanESM2	rcp85	none	2058-12-31	285.4309692383
LVTR1	tasmax	year	CanESM2	rcp85	none	2059-12-31	287.3120117188
LVTR1	tasmax	year	CanESM2	rcp85	none	2060-12-31	285.9501647949
LVTR1	tasmax	year	CanESM2	rcp85	none	2061-12-31	287.0891113281
LVTR1	tasmax	year	CanESM2	rcp85	none	2062-12-31	287.0284118652
LVTR1	tasmax	year	CanESM2	rcp85	none	2063-12-31	285.9932861328
LVTR1	tasmax	year	CanESM2	rcp85	none	2064-12-31	286.8420715332
LVTR1	tasmax	year	CanESM2	rcp85	none	2065-12-31	286.4989624023
LVTR1	tasmax	year	CanESM2	rcp85	none	2066-12-31	288.3890686035
LVTR1	tasmax	year	CanESM2	rcp85	none	2067-12-31	287.9678649902
LVTR1	tasmax	year	CanESM2	rcp85	none	2068-12-31	286.3593444824
LVTR1	tasmax	year	CanESM2	rcp85	none	2069-12-31	287.5683288574
LVTR1	tasmax	year	CanESM2	rcp85	none	2070-12-31	287.666809082
LVTR1	tasmax	year	CanESM2	rcp85	none	2071-12-31	286.6104431152
LVTR1	tasmax	year	CanESM2	rcp85	none	2072-12-31	287.4228515625
LVTR1	tasmax	year	CanESM2	rcp85	none	2073-12-31	287.3822631836
LVTR1	tasmax	year	CanESM2	rcp85	none	2074-12-31	287.031036377
LVTR1	tasmax	year	CanESM2	rcp85	none	2075-12-31	287.8186645508
LVTR1	tasmax	year	CanESM2	rcp85	none	2076-12-31	287.7611999512
LVTR1	tasmax	year	CanESM2	rcp85	none	2077-12-31	288.8866271973
LVTR1	tasmax	year	CanESM2	rcp85	none	2078-12-31	288.5592041016
LVTR1	tasmax	year	CanESM2	rcp85	none	2079-12-31	287.7495727539
LVTR1	tasmax	year	CanESM2	rcp85	none	2080-12-31	286.2989196777
LVTR1	tasmin	year	CanESM2	rcp85	none	2040-12-31	270.4726257324
LVTR1	tasmin	year	CanESM2	rcp85	none	2041-12-31	270.4135131836
LVTR1	tasmin	year	CanESM2	rcp85	none	2042-12-31	271.1659545898
LVTR1	tasmin	year	CanESM2	rcp85	none	2043-12-31	269.870880127
LVTR1	tasmin	year	CanESM2	rcp85	none	2044-12-31	270.9804077148
LVTR1	tasmin	year	CanESM2	rcp85	none	2045-12-31	270.6796875
LVTR1	tasmin	year	CanESM2	rcp85	none	2046-12-31	271.3268432617
LVTR1	tasmin	year	CanESM2	rcp85	none	2047-12-31	270.9063720703
LVTR1	tasmin	year	CanESM2	rcp85	none	2048-12-31	271.2578735352
LVTR1	tasmin	year	CanESM2	rcp85	none	2049-12-31	271.3426818848
LVTR1	tasmin	year	CanESM2	rcp85	none	2050-12-31	271.0763244629
LVTR1	tasmin	year	CanESM2	rcp85	none	2051-12-31	271.3235473633
LVTR1	tasmin	year	CanESM2	rcp85	none	2052-12-31	271.1174926758
LVTR1	tasmin	year	CanESM2	rcp85	none	2053-12-31	270.6551513672
LVTR1	tasmin	year	CanESM2	rcp85	none	2054-12-31	270.9851989746
LVTR1	tasmin	year	CanESM2	rcp85	none	2055-12-31	271.4745788574
LVTR1	tasmin	year	CanESM2	rcp85	none	2056-12-31	269.9352722168
LVTR1	tasmin	year	CanESM2	rcp85	none	2057-12-31	272.5438537598
LVTR1	tasmin	year	CanESM2	rcp85	none	2058-12-31	272.0270080566
LVTR1	tasmin	year	CanESM2	rcp85	none	2059-12-31	272.4818115234
LVTR1	tasmin	year	CanESM2	rcp85	none	2060-12-31	272.2468261719
LVTR1	tasmin	year	CanESM2	rcp85	none	2061-12-31	272.852935791
LVTR1	tasmin	year	CanESM2	rcp85	none	2062-12-31	272.864654541
LVTR1	tasmin	year	CanESM2	rcp85	none	2063-12-31	272.0732116699
LVTR1	tasmin	year	CanESM2	rcp85	none	2064-12-31	271.8387145996
LVTR1	tasmin	year	CanESM2	rcp85	none	2065-12-31	271.1998596191
LVTR1	tasmin	year	CanESM2	rcp85	none	2066-12-31	271.6692504883
LVTR1	tasmin	year	CanESM2	rcp85	none	2067-12-31	272.5841064453
LVTR1	tasmin	year	CanESM2	rcp85	none	2068-12-31	272.2072753906
LVTR1	tasmin	year	CanESM2	rcp85	none	2069-12-31	272.5440979004
LVTR1	tasmin	year	CanESM2	rcp85	none	2070-12-31	272.1935424805
LVTR1	tasmin	year	CanESM2	rcp85	none	2071-12-31	272.7992858887
LVTR1	tasmin	year	CanESM2	rcp85	none	2072-12-31	273.0035705566
LVTR1	tasmin	year	CanESM2	rcp85	none	2073-12-31	272.260559082
LVTR1	tasmin	year	CanESM2	rcp85	none	2074-12-31	271.5726013184
LVTR1	tasmin	year	CanESM2	rcp85	none	2075-12-31	272.8290405273
LVTR1	tasmin	year	CanESM2	rcp85	none	2076-12-31	272.421875
LVTR1	tasmin	year	CanESM2	rcp85	none	2077-12-31	272.8973693848
LVTR1	tasmin	year	CanESM2	rcp85	none	2078-12-31	273.5335083008
LVTR1	tasmin	year	CanESM2	rcp85	none	2079-12-31	274.3432922363
LVTR1	tasmin	year	CanESM2	rcp85	none	2080-12-31	272.7852783203
LVTR1	tasmax	year	MIROC5	rcp85	none	2040-12-31	285.2086791992
LVTR1	tasmax	year	MIROC5	rcp85	none	2041-12-31	284.5380554199
LVTR1	tasmax	year	MIROC5	rcp85	none	2042-12-31	284.602142334
LVTR1	tasmax	year	MIROC5	rcp85	none	2043-12-31	284.8652648926
LVTR1	tasmax	year	MIROC5	rcp85	none	2044-12-31	285.9562988281
LVTR1	tasmax	year	MIROC5	rcp85	none	2045-12-31	284.9706420898
LVTR1	tasmax	year	MIROC5	rcp85	none	2046-12-31	285.3993530273
LVTR1	tasmax	year	MIROC5	rcp85	none	2047-12-31	284.7509460449
LVTR1	tasmax	year	MIROC5	rcp85	none	2048-12-31	284.5021972656
LVTR1	tasmax	year	MIROC5	rcp85	none	2049-12-31	285.5995178223
LVTR1	tasmax	year	MIROC5	rcp85	none	2050-12-31	286.4352722168
LVTR1	tasmax	year	MIROC5	rcp85	none	2051-12-31	285.7623596191
LVTR1	tasmax	year	MIROC5	rcp85	none	2052-12-31	284.8972473145
LVTR1	tasmax	year	MIROC5	rcp85	none	2053-12-31	286.6380615234
LVTR1	tasmax	year	MIROC5	rcp85	none	2054-12-31	284.5982971191
LVTR1	tasmax	year	MIROC5	rcp85	none	2055-12-31	286.2465209961
LVTR1	tasmax	year	MIROC5	rcp85	none	2056-12-31	285.2670593262
LVTR1	tasmax	year	MIROC5	rcp85	none	2057-12-31	286.302734375
LVTR1	tasmax	year	MIROC5	rcp85	none	2058-12-31	285.1600952148
LVTR1	tasmax	year	MIROC5	rcp85	none	2059-12-31	285.1403503418
LVTR1	tasmax	year	MIROC5	rcp85	none	2060-12-31	284.3676147461
LVTR1	tasmax	year	MIROC5	rcp85	none	2061-12-31	285.6550292969
LVTR1	tasmax	year	MIROC5	rcp85	none	2062-12-31	286.6420898438
LVTR1	tasmax	year	MIROC5	rcp85	none	2063-12-31	286.1600952148
LVTR1	tasmax	year	MIROC5	rcp85	none	2064-12-31	285.7919311523
LVTR1	tasmax	year	MIROC5	rcp85	none	2065-12-31	286.0492858887
LVTR1	tasmax	year	MIROC5	rcp85	none	2066-12-31	284.911315918
LVTR1	tasmax	year	MIROC5	rcp85	none	2067-12-31	285.043182373
LVTR1	tasmax	year	MIROC5	rcp85	none	2068-12-31	285.4083557129
LVTR1	tasmax	year	MIROC5	rcp85	none	2069-12-31	287.049041748
LVTR1	tasmax	year	MIROC5	rcp85	none	2070-12-31	286.1059265137
LVTR1	tasmax	year	MIROC5	rcp85	none	2071-12-31	284.885925293
LVTR1	tasmax	year	MIROC5	rcp85	none	2072-12-31	285.8813476562
LVTR1	tasmax	year	MIROC5	rcp85	none	2073-12-31	285.7567443848
LVTR1	tasmax	year	MIROC5	rcp85	none	2074-12-31	285.8322143555
LVTR1	tasmax	year	MIROC5	rcp85	none	2075-12-31	286.4736938477
LVTR1	tasmax	year	MIROC5	rcp85	none	2076-12-31	285.2941589355
LVTR1	tasmax	year	MIROC5	rcp85	none	2077-12-31	286.1228942871
LVTR1	tasmax	year	MIROC5	rcp85	none	2078-12-31	286.7850952148
LVTR1	tasmax	year	MIROC5	rcp85	none	2079-12-31	286.7605895996
LVTR1	tasmax	year	MIROC5	rcp85	none	2080-12-31	285.0696716309
LVTR1	tasmin	year	MIROC5	rcp85	none	2040-12-31	269.9715270996
LVTR1	tasmin	year	MIROC5	rcp85	none	2041-12-31	269.1104431152
LVTR1	tasmin	year	MIROC5	rcp85	none	2042-12-31	270.1190795898
LVTR1	tasmin	year	MIROC5	rcp85	none	2043-12-31	270.0617980957
LVTR1	tasmin	year	MIROC5	rcp85	none	2044-12-31	270.2326660156
LVTR1	tasmin	year	MIROC5	rcp85	none	2045-12-31	269.7034912109
LVTR1	tasmin	year	MIROC5	rcp85	none	2046-12-31	270.4245910645
LVTR1	tasmin	year	MIROC5	rcp85	none	2047-12-31	269.6243591309
LVTR1	tasmin	year	MIROC5	rcp85	none	2048-12-31	269.6750793457
LVTR1	tasmin	year	MIROC5	rcp85	none	2049-12-31	269.5804138184
LVTR1	tasmin	year	MIROC5	rcp85	none	2050-12-31	270.0658569336
LVTR1	tasmin	year	MIROC5	rcp85	none	2051-12-31	269.8028564453
LVTR1	tasmin	year	MIROC5	rcp85	none	2052-12-31	270.172668457
LVTR1	tasmin	year	MIROC5	rcp85	none	2053-12-31	271.2065429688
LVTR1	tasmin	year	MIROC5	rcp85	none	2054-12-31	269.7299499512
LVTR1	tasmin	year	MIROC5	rcp85	none	2055-12-31	270.9354248047
LVTR1	tasmin	year	MIROC5	rcp85	none	2056-12-31	269.626373291
LVTR1	tasmin	year	MIROC5	rcp85	none	2057-12-31	270.8957824707
LVTR1	tasmin	year	MIROC5	rcp85	none	2058-12-31	269.5562133789
LVTR1	tasmin	year	MIROC5	rcp85	none	2059-12-31	270.8765869141
LVTR1	tasmin	year	MIROC5	rcp85	none	2060-12-31	270.3175354004
LVTR1	tasmin	year	MIROC5	rcp85	none	2061-12-31	270.4981079102
LVTR1	tasmin	year	MIROC5	rcp85	none	2062-12-31	270.7674865723
LVTR1	tasmin	year	MIROC5	rcp85	none	2063-12-31	270.2757263184
LVTR1	tasmin	year	MIROC5	rcp85	none	2064-12-31	270.6404724121
LVTR1	tasmin	year	MIROC5	rcp85	none	2065-12-31	270.801940918
LVTR1	tasmin	year	MIROC5	rcp85	none	2066-12-31	271.0458679199
LVTR1	tasmin	year	MIROC5	rcp85	none	2067-12-31	270.288269043
LVTR1	tasmin	year	MIROC5	rcp85	none	2068-12-31	270.9982910156
LVTR1	tasmin	year	MIROC5	rcp85	none	2069-12-31	270.7340698242
LVTR1	tasmin	year	MIROC5	rcp85	none	2070-12-31	270.8861999512
LVTR1	tasmin	year	MIROC5	rcp85	none	2071-12-31	270.8818664551
LVTR1	tasmin	year	MIROC5	rcp85	none	2072-12-31	271.3352355957
LVTR1	tasmin	year	MIROC5	rcp85	none	2073-12-31	270.6615905762
LVTR1	tasmin	year	MIROC5	rcp85	none	2074-12-31	270.5976867676
LVTR1	tasmin	year	MIROC5	rcp85	none	2075-12-31	271.3231506348
LVTR1	tasmin	year	MIROC5	rcp85	none	2076-12-31	271.4731140137
LVTR1	tasmin	year	MIROC5	rcp85	none	2077-12-31	271.4373474121
LVTR1	tasmin	year	MIROC5	rcp85	none	2078-12-31	271.2163085938
LVTR1	tasmin	year	MIROC5	rcp85	none	2079-12-31	271.5571594238
LVTR1	tasmin	year	MIROC5	rcp85	none	2080-12-31	270.4824523926
SC	tasmax	year	HadGEM2-ES	rcp45	none	2040-12-31	297.1396179199
SC	tasmax	year	HadGEM2-ES	rcp45	none	2041-12-31	297.3779907227
SC	tasmax	year	HadGEM2-ES	rcp45	none	2042-12-31	296.596496582
SC	tasmax	year	HadGEM2-ES	rcp45	none	2043-12-31	298.1796569824
SC	tasmax	year	HadGEM2-ES	rcp45	none	2044-12-31	298.0323791504
SC	tasmax	year	HadGEM2-ES	rcp45	none	2045-12-31	296.495880127
SC	tasmax	year	HadGEM2-ES	rcp45	none	2046-12-31	297.111541748
SC	tasmax	year	HadGEM2-ES	rcp45	none	2047-12-31	297.7191467285
SC	tasmax	year	HadGEM2-ES	rcp45	none	2048-12-31	298.138092041
SC	tasmax	year	HadGEM2-ES	rcp45	none	2049-12-31	297.347869873
SC	tasmax	year	HadGEM2-ES	rcp45	none	2050-12-31	297.4688720703
SC	tasmax	year	HadGEM2-ES	rcp45	none	2051-12-31	298.0796813965
SC	tasmax	year	HadGEM2-ES	rcp45	none	2052-12-31	297.251739502
SC	tasmax	year	HadGEM2-ES	rcp45	none	2053-12-31	297.2454223633
SC	tasmax	year	HadGEM2-ES	rcp45	none	2054-12-31	298.2256164551
SC	tasmax	year	HadGEM2-ES	rcp45	none	2055-12-31	297.2477416992
SC	tasmax	year	HadGEM2-ES	rcp45	none	2056-12-31	297.7026062012
SC	tasmax	year	HadGEM2-ES	rcp45	none	2057-12-31	298.6667480469
SC	tasmax	year	HadGEM2-ES	rcp45	none	2058-12-31	298.818145752
SC	tasmax	year	HadGEM2-ES	rcp45	none	2059-12-31	299.4786682129
SC	tasmax	year	HadGEM2-ES	rcp45	none	2060-12-31	297.0309753418
SC	tasmax	year	HadGEM2-ES	rcp45	none	2061-12-31	297.4496765137
SC	tasmax	year	HadGEM2-ES	rcp45	none	2062-12-31	298.2716369629
SC	tasmax	year	HadGEM2-ES	rcp45	none	2063-12-31	297.9756164551
SC	tasmax	year	HadGEM2-ES	rcp45	none	2064-12-31	299.6476745605
SC	tasmax	year	HadGEM2-ES	rcp45	none	2065-12-31	297.9011535645
SC	tasmax	year	HadGEM2-ES	rcp45	none	2066-12-31	299.2496643066
SC	tasmax	year	HadGEM2-ES	rcp45	none	2067-12-31	298.5506591797
SC	tasmax	year	HadGEM2-ES	rcp45	none	2068-12-31	298.1430969238
SC	tasmax	year	HadGEM2-ES	rcp45	none	2069-12-31	298.2420043945
SC	tasmax	year	HadGEM2-ES	rcp45	none	2070-12-31	298.508392334
SC	tasmax	year	HadGEM2-ES	rcp45	none	2071-12-31	298.8048400879
SC	tasmax	year	HadGEM2-ES	rcp45	none	2072-12-31	298.9312438965
SC	tasmax	year	HadGEM2-ES	rcp45	none	2073-12-31	297.4441833496
SC	tasmax	year	HadGEM2-ES	rcp45	none	2074-12-31	299.3088378906
SC	tasmax	year	HadGEM2-ES	rcp45	none	2075-12-31	297.7592468262
SC	tasmax	year	HadGEM2-ES	rcp45	none	2076-12-31	298.2177429199
SC	tasmax	year	HadGEM2-ES	rcp45	none	2077-12-31	297.6810913086
SC	tasmax	year	HadGEM2-ES	rcp45	none	2078-12-31	298.4895019531
SC	tasmax	year	HadGEM2-ES	rcp45	none	2079-12-31	298.9036254883
SC	tasmax	year	HadGEM2-ES	rcp45	none	2080-12-31	298.2232666016
SC	tasmin	year	HadGEM2-ES	rcp45	none	2040-12-31	280.1587219238
SC	tasmin	year	HadGEM2-ES	rcp45	none	2041-12-31	280.9056091309
SC	tasmin	year	HadGEM2-ES	rcp45	none	2042-12-31	281.498260498
SC	tasmin	year	HadGEM2-ES	rcp45	none	2043-12-31	281.8388671875
SC	tasmin	year	HadGEM2-ES	rcp45	none	2044-12-31	281.6858520508
SC	tasmin	year	HadGEM2-ES	rcp45	none	2045-12-31	281.3901977539
SC	tasmin	year	HadGEM2-ES	rcp45	none	2046-12-31	281.5997619629
SC	tasmin	year	HadGEM2-ES	rcp45	none	2047-12-31	281.408203125
SC	tasmin	year	HadGEM2-ES	rcp45	none	2048-12-31	281.4114990234
SC	tasmin	year	HadGEM2-ES	rcp45	none	2049-12-31	281.239654541
SC	tasmin	year	HadGEM2-ES	rcp45	none	2050-12-31	281.290802002
SC	tasmin	year	HadGEM2-ES	rcp45	none	2051-12-31	280.9111938477
SC	tasmin	year	HadGEM2-ES	rcp45	none	2052-12-31	281.6431274414
SC	tasmin	year	HadGEM2-ES	rcp45	none	2053-12-31	281.7478637695
SC	tasmin	year	HadGEM2-ES	rcp45	none	2054-12-31	281.2498474121
SC	tasmin	year	HadGEM2-ES	rcp45	none	2055-12-31	281.5878295898
SC	tasmin	year	HadGEM2-ES	rcp45	none	2056-12-31	281.5245361328
SC	tasmin	year	HadGEM2-ES	rcp45	none	2057-12-31	282.5094909668
SC	tasmin	year	HadGEM2-ES	rcp45	none	2058-12-31	281.8170166016
SC	tasmin	year	HadGEM2-ES	rcp45	none	2059-12-31	282.710357666
SC	tasmin	year	HadGEM2-ES	rcp45	none	2060-12-31	280.6759643555
SC	tasmin	year	HadGEM2-ES	rcp45	none	2061-12-31	281.4216308594
SC	tasmin	year	HadGEM2-ES	rcp45	none	2062-12-31	281.8153991699
SC	tasmin	year	HadGEM2-ES	rcp45	none	2063-12-31	281.5961914062
SC	tasmin	year	HadGEM2-ES	rcp45	none	2064-12-31	282.4268493652
SC	tasmin	year	HadGEM2-ES	rcp45	none	2065-12-31	282.1390991211
SC	tasmin	year	HadGEM2-ES	rcp45	none	2066-12-31	282.1601867676
SC	tasmin	year	HadGEM2-ES	rcp45	none	2067-12-31	282.2734985352
SC	tasmin	year	HadGEM2-ES	rcp45	none	2068-12-31	282.1988525391
SC	tasmin	year	HadGEM2-ES	rcp45	none	2069-12-31	282.5491943359
SC	tasmin	year	HadGEM2-ES	rcp45	none	2070-12-31	282.5886230469
SC	tasmin	year	HadGEM2-ES	rcp45	none	2071-12-31	282.2626037598
SC	tasmin	year	HadGEM2-ES	rcp45	none	2072-12-31	282.2375488281
SC	tasmin	year	HadGEM2-ES	rcp45	none	2073-12-31	281.8186035156
SC	tasmin	year	HadGEM2-ES	rcp45	none	2074-12-31	282.9033508301
SC	tasmin	year	HadGEM2-ES	rcp45	none	2075-12-31	282.3161010742
SC	tasmin	year	HadGEM2-ES	rcp45	none	2076-12-31	283.5794067383
SC	tasmin	year	HadGEM2-ES	rcp45	none	2077-12-31	282.104095459
SC	tasmin	year	HadGEM2-ES	rcp45	none	2078-12-31	282.5571899414
SC	tasmin	year	HadGEM2-ES	rcp45	none	2079-12-31	282.2600402832
SC	tasmin	year	HadGEM2-ES	rcp45	none	2080-12-31	282.0868225098
SC	tasmax	year	CNRM-CM5	rcp45	none	2040-12-31	296.9956970215
SC	tasmax	year	CNRM-CM5	rcp45	none	2041-12-31	296.0653686523
SC	tasmax	year	CNRM-CM5	rcp45	none	2042-12-31	297.1614379883
SC	tasmax	year	CNRM-CM5	rcp45	none	2043-12-31	297.7088928223
SC	tasmax	year	CNRM-CM5	rcp45	none	2044-12-31	296.317199707
SC	tasmax	year	CNRM-CM5	rcp45	none	2045-12-31	296.1638183594
SC	tasmax	year	CNRM-CM5	rcp45	none	2046-12-31	296.035949707
SC	tasmax	year	CNRM-CM5	rcp45	none	2047-12-31	297.8059997559
SC	tasmax	year	CNRM-CM5	rcp45	none	2048-12-31	297.403137207
SC	tasmax	year	CNRM-CM5	rcp45	none	2049-12-31	297.0470581055
SC	tasmax	year	CNRM-CM5	rcp45	none	2050-12-31	297.4905090332
SC	tasmax	year	CNRM-CM5	rcp45	none	2051-12-31	297.2101745605
SC	tasmax	year	CNRM-CM5	rcp45	none	2052-12-31	298.1462097168
SC	tasmax	year	CNRM-CM5	rcp45	none	2053-12-31	296.9450683594
SC	tasmax	year	CNRM-CM5	rcp45	none	2054-12-31	298.1886901855
SC	tasmax	year	CNRM-CM5	rcp45	none	2055-12-31	296.6585693359
SC	tasmax	year	CNRM-CM5	rcp45	none	2056-12-31	296.8545837402
SC	tasmax	year	CNRM-CM5	rcp45	none	2057-12-31	296.9191589355
SC	tasmax	year	CNRM-CM5	rcp45	none	2058-12-31	297.7528991699
SC	tasmax	year	CNRM-CM5	rcp45	none	2059-12-31	296.1039123535
SC	tasmax	year	CNRM-CM5	rcp45	none	2060-12-31	297.7214050293
SC	tasmax	year	CNRM-CM5	rcp45	none	2061-12-31	296.677947998
SC	tasmax	year	CNRM-CM5	rcp45	none	2062-12-31	298.1011657715
SC	tasmax	year	CNRM-CM5	rcp45	none	2063-12-31	297.0047607422
SC	tasmax	year	CNRM-CM5	rcp45	none	2064-12-31	297.7037658691
SC	tasmax	year	CNRM-CM5	rcp45	none	2065-12-31	297.5146484375
SC	tasmax	year	CNRM-CM5	rcp45	none	2066-12-31	297.557434082
SC	tasmax	year	CNRM-CM5	rcp45	none	2067-12-31	297.2208251953
SC	tasmax	year	CNRM-CM5	rcp45	none	2068-12-31	298.2350463867
SC	tasmax	year	CNRM-CM5	rcp45	none	2069-12-31	298.244934082
SC	tasmax	year	CNRM-CM5	rcp45	none	2070-12-31	297.9615478516
SC	tasmax	year	CNRM-CM5	rcp45	none	2071-12-31	297.6023254395
SC	tasmax	year	CNRM-CM5	rcp45	none	2072-12-31	298.4941711426
SC	tasmax	year	CNRM-CM5	rcp45	none	2073-12-31	298.3120117188
SC	tasmax	year	CNRM-CM5	rcp45	none	2074-12-31	298.190826416
SC	tasmax	year	CNRM-CM5	rcp45	none	2075-12-31	297.0515441895
SC	tasmax	year	CNRM-CM5	rcp45	none	2076-12-31	298.9449462891
SC	tasmax	year	CNRM-CM5	rcp45	none	2077-12-31	297.2588500977
SC	tasmax	year	CNRM-CM5	rcp45	none	2078-12-31	297.5245361328
SC	tasmax	year	CNRM-CM5	rcp45	none	2079-12-31	298.0604858398
SC	tasmax	year	CNRM-CM5	rcp45	none	2080-12-31	297.7316894531
SC	tasmin	year	CNRM-CM5	rcp45	none	2040-12-31	280.4743041992
SC	tasmin	year	CNRM-CM5	rcp45	none	2041-12-31	280.1058654785
SC	tasmin	year	CNRM-CM5	rcp45	none	2042-12-31	281.0187988281
SC	tasmin	year	CNRM-CM5	rcp45	none	2043-12-31	281.2167053223
SC	tasmin	year	CNRM-CM5	rcp45	none	2044-12-31	282.092010498
SC	tasmin	year	CNRM-CM5	rcp45	none	2045-12-31	281.7462158203
SC	tasmin	year	CNRM-CM5	rcp45	none	2046-12-31	281.2938842773
SC	tasmin	year	CNRM-CM5	rcp45	none	2047-12-31	281.592590332
SC	tasmin	year	CNRM-CM5	rcp45	none	2048-12-31	281.4844970703
SC	tasmin	year	CNRM-CM5	rcp45	none	2049-12-31	281.0260925293
SC	tasmin	year	CNRM-CM5	rcp45	none	2050-12-31	281.7387695312
SC	tasmin	year	CNRM-CM5	rcp45	none	2051-12-31	281.4383544922
SC	tasmin	year	CNRM-CM5	rcp45	none	2052-12-31	280.453338623
SC	tasmin	year	CNRM-CM5	rcp45	none	2053-12-31	280.2208862305
SC	tasmin	year	CNRM-CM5	rcp45	none	2054-12-31	281.4203491211
SC	tasmin	year	CNRM-CM5	rcp45	none	2055-12-31	281.9635925293
SC	tasmin	year	CNRM-CM5	rcp45	none	2056-12-31	280.7335510254
SC	tasmin	year	CNRM-CM5	rcp45	none	2057-12-31	280.1488342285
SC	tasmin	year	CNRM-CM5	rcp45	none	2058-12-31	281.7780761719
SC	tasmin	year	CNRM-CM5	rcp45	none	2059-12-31	282.4479980469
SC	tasmin	year	CNRM-CM5	rcp45	none	2060-12-31	283.3569641113
SC	tasmin	year	CNRM-CM5	rcp45	none	2061-12-31	280.3561401367
SC	tasmin	year	CNRM-CM5	rcp45	none	2062-12-31	281.9305725098
SC	tasmin	year	CNRM-CM5	rcp45	none	2063-12-31	282.3721923828
SC	tasmin	year	CNRM-CM5	rcp45	none	2064-12-31	282.3057250977
SC	tasmin	year	CNRM-CM5	rcp45	none	2065-12-31	281.1627807617
SC	tasmin	year	CNRM-CM5	rcp45	none	2066-12-31	281.8427429199
SC	tasmin	year	CNRM-CM5	rcp45	none	2067-12-31	281.068572998
SC	tasmin	year	CNRM-CM5	rcp45	none	2068-12-31	281.9555053711
SC	tasmin	year	CNRM-CM5	rcp45	none	2069-12-31	281.6354675293
SC	tasmin	year	CNRM-CM5	rcp45	none	2070-12-31	282.4599304199
SC	tasmin	year	CNRM-CM5	rcp45	none	2071-12-31	280.8947753906
SC	tasmin	year	CNRM-CM5	rcp45	none	2072-12-31	281.5959472656
SC	tasmin	year	CNRM-CM5	rcp45	none	2073-12-31	281.8041381836
SC	tasmin	year	CNRM-CM5	rcp45	none	2074-12-31	281.9789123535
SC	tasmin	year	CNRM-CM5	rcp45	none	2075-12-31	282.0794067383
SC	tasmin	year	CNRM-CM5	rcp45	none	2076-12-31	282.8649291992
SC	tasmin	year	CNRM-CM5	rcp45	none	2077-12-31	281.7635192871
SC	tasmin	year	CNRM-CM5	rcp45	none	2078-12-31	282.7746582031
SC	tasmin	year	CNRM-CM5	rcp45	none	2079-12-31	282.4595336914
SC	tasmin	year	CNRM-CM5	rcp45	none	2080-12-31	281.6344299316
SC	tasmax	year	CanESM2	rcp45	none	2040-12-31	296.8847961426
SC	tasmax	year	CanESM2	rcp45	none	2041-12-31	297.584777832
SC	tasmax	year	CanESM2	rcp45	none	2042-12-31	296.8765258789
SC	tasmax	year	CanESM2	rcp45	none	2043-12-31	297.9582214355
SC	tasmax	year	CanESM2	rcp45	none	2044-12-31	297.007019043
SC	tasmax	year	CanESM2	rcp45	none	2045-12-31	298.209564209
SC	tasmax	year	CanESM2	rcp45	none	2046-12-31	297.1547851562
SC	tasmax	year	CanESM2	rcp45	none	2047-12-31	297.4803771973
SC	tasmax	year	CanESM2	rcp45	none	2048-12-31	297.765838623
SC	tasmax	year	CanESM2	rcp45	none	2049-12-31	297.3818664551
SC	tasmax	year	CanESM2	rcp45	none	2050-12-31	297.4832763672
SC	tasmax	year	CanESM2	rcp45	none	2051-12-31	297.4887695312
SC	tasmax	year	CanESM2	rcp45	none	2052-12-31	297.034576416
SC	tasmax	year	CanESM2	rcp45	none	2053-12-31	298.2575683594
SC	tasmax	year	CanESM2	rcp45	none	2054-12-31	298.2939758301
SC	tasmax	year	CanESM2	rcp45	none	2055-12-31	298.5167541504
SC	tasmax	year	CanESM2	rcp45	none	2056-12-31	298.0922241211
SC	tasmax	year	CanESM2	rcp45	none	2057-12-31	297.4732971191
SC	tasmax	year	CanESM2	rcp45	none	2058-12-31	298.4167175293
SC	tasmax	year	CanESM2	rcp45	none	2059-12-31	297.7632751465
SC	tasmax	year	CanESM2	rcp45	none	2060-12-31	297.5378112793
SC	tasmax	year	CanESM2	rcp45	none	2061-12-31	298.4320983887
SC	tasmax	year	CanESM2	rcp45	none	2062-12-31	298.3059692383
SC	tasmax	year	CanESM2	rcp45	none	2063-12-31	298.1792907715
SC	tasmax	year	CanESM2	rcp45	none	2064-12-31	298.8688049316
SC	tasmax	year	CanESM2	rcp45	none	2065-12-31	297.9677734375
SC	tasmax	year	CanESM2	rcp45	none	2066-12-31	297.5941772461
SC	tasmax	year	CanESM2	rcp45	none	2067-12-31	297.4303283691
SC	tasmax	year	CanESM2	rcp45	none	2068-12-31	298.3930358887
SC	tasmax	year	CanESM2	rcp45	none	2069-12-31	298.1334838867
SC	tasmax	year	CanESM2	rcp45	none	2070-12-31	298.1959228516
SC	tasmax	year	CanESM2	rcp45	none	2071-12-31	298.3264770508
SC	tasmax	year	CanESM2	rcp45	none	2072-12-31	298.6092529297
SC	tasmax	year	CanESM2	rcp45	none	2073-12-31	297.9282836914
SC	tasmax	year	CanESM2	rcp45	none	2074-12-31	299.3240356445
SC	tasmax	year	CanESM2	rcp45	none	2075-12-31	298.413482666
SC	tasmax	year	CanESM2	rcp45	none	2076-12-31	298.5108947754
SC	tasmax	year	CanESM2	rcp45	none	2077-12-31	298.0139160156
SC	tasmax	year	CanESM2	rcp45	none	2078-12-31	298.4815368652
